time,com_x,com_y,r_com_x,r_com_y,cp_1_x,cp_1_y,cp_2_x,cp_2_y,cp_3_x,cp_3_y,cp_4_x,cp_4_y,r_cp_1_x,r_cp_1_y,r_cp_2_x,r_cp_2_y,r_cp_3_x,r_cp_3_y,r_cp_4_x,r_cp_4_y,st_icm_2,st_sp_2,st_raw_2,st_org_2,r_st_2,st_2,tan_sp_2,tan_icm_2,v_icm_2,v_sp_2,v_2,d_2
  15.0913,   3.61107, -0.922905,   3.61637, -0.938736,  0.468163,  0.154107,   0.47951, -0.292895, -0.635524,  0.171836, -0.619246, -0.266313,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.213203,  -1.54317, -0.180232, -0.180232,  -1.25541,  -1.25806,  0.999871,         1,  0.429616,  -14.4739,  0.426396,         1
  15.0965,   3.61202, -0.925172,   3.61767, -0.940836,   0.46794,  0.153903,  0.479461, -0.293138, -0.635227,  0.171793, -0.618904, -0.266295,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211395,  -1.54394, -0.178274, -0.178274,  -1.25509,   -1.2599,  0.999875,         1,  0.429338,  -14.5222,  0.426144,         1
  15.1018,   3.61354, -0.927539,   3.61897, -0.942936,  0.467946,  0.154007,  0.479466, -0.293034, -0.635222,  0.171899,   -0.6189, -0.266188,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210445,  -1.54383, -0.177358, -0.177358,  -1.25502,  -1.26075,  0.999873,         1,  0.429251,  -14.5014,  0.426074,         1
   15.108,   3.61476, -0.929772,   3.62027, -0.945036,  0.467699,  0.153801,  0.479382,  -0.29327, -0.634893,  0.171838, -0.618505, -0.266176,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.208622,  -1.54507, -0.175386, -0.175386,  -1.25467,  -1.26119,  0.999877,         1,  0.428974,  -14.5481,  0.425831,         1
   15.113,   3.61589, -0.931815,   3.62157, -0.947136,  0.467441,  0.153353,  0.479266, -0.293748, -0.634491,  0.171639, -0.618073, -0.266306,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.207724,  -1.54683, -0.174233, -0.174233,  -1.25432,  -1.26064,  0.999885,         1,  0.428745,  -14.6431,  0.425621,         1
  15.1185,   3.61712,  -0.93361,   3.62282, -0.949236,  0.467436,  0.153608,  0.479258, -0.293493, -0.634498,    0.1719, -0.618083, -0.266046,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228593,  -1.54685, -0.195145, -0.195145,  -1.27671,  -1.26212,  0.999881,         1,  0.425925,  -14.5922,  0.422515,         1
   15.124,   3.61817, -0.935543,   3.62407, -0.951336,  0.467146,  0.153083,  0.479103, -0.294052, -0.634033,  0.171654, -0.617564, -0.266199,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227581,  -1.54914, -0.193831, -0.193831,   -1.2763,  -1.26246,  0.999889,         1,   0.42566,  -14.7031,  0.422274,         1
  15.1293,   3.61958, -0.937319,   3.62532, -0.953436,  0.467149,  0.153224,  0.479104, -0.293911, -0.634031,  0.171798, -0.617564, -0.266055,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226663,  -1.54908, -0.192966, -0.192966,  -1.27625,  -1.26327,  0.999887,         1,  0.425586,   -14.675,  0.422218,         1
  15.1345,   3.62245, -0.941205,   3.62657, -0.955536,  0.466825,  0.152905,  0.478952, -0.294252, -0.633554,  0.171659, -0.616979, -0.266106,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.223803,  -1.55125, -0.189878, -0.189878,  -1.27571,  -1.26454,  0.999892,         1,  0.425155,  -14.7426,  0.421845,         1
  15.1395,    3.6241, -0.943214,   3.62782, -0.957636,  0.466823,  0.153088,  0.478948,  -0.29407, -0.633558,  0.171846, -0.616985,  -0.26592,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.221902,  -1.55126, -0.188034, -0.188034,  -1.27556,  -1.26624,   0.99989,         1,  0.424973,  -14.7061,  0.421699,         1
  15.1452,   3.62556, -0.945268,   3.62907, -0.959736,  0.466625,  0.152721,  0.478861, -0.294459, -0.633207,  0.171614, -0.616569, -0.266083,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.22094,  -1.55253, -0.186858, -0.186858,  -1.27526,  -1.26908,  0.999895,         1,  0.424758,  -14.7836,    0.4215,         1
  15.1505,   3.62692, -0.947044,   3.63032, -0.961836,  0.466628,  0.152814,  0.478863, -0.294365, -0.633206,   0.17171, -0.616569, -0.265987,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219564,  -1.55249, -0.185505, -0.185505,  -1.27513,  -1.27032,  0.999894,         1,  0.424617,  -14.7648,  0.421383,         1
   15.156,   3.62806, -0.948915,   3.63157, -0.963936,  0.466343,  0.152341,  0.478658,  -0.29485, -0.632897,  0.171419, -0.616178, -0.266215,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218101,  -1.55537, -0.183763, -0.183763,  -1.27466,  -1.27355,    0.9999,         1,  0.424319,   -14.861,  0.421129,         1
   15.161,   3.62937, -0.950799,   3.63282, -0.966036,  0.466022,  0.151896,  0.478379,   -0.2953, -0.632742,  0.171071, -0.615951, -0.266521,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.217087,  -1.55919, -0.182489, -0.182489,  -1.27421,  -1.27439,  0.999906,         1,  0.424085,  -14.9503,  0.420948,         1
  15.1662,   3.63092, -0.952713,   3.63407, -0.968136,   0.46601,  0.151905,  0.478373,  -0.29529, -0.632716,  0.171079, -0.615911,  -0.26651,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215168,  -1.55927, -0.180542, -0.180542,  -1.27399,  -1.27615,  0.999906,         1,  0.423859,  -14.9482,  0.420751,         1
   15.172,   3.63258, -0.954705,   3.63532, -0.970286,  0.465728,  0.151672,  0.478097, -0.295507, -0.632722,  0.170832, -0.615824, -0.266731,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.220084,  -1.56299, -0.186132, -0.186132,  -1.28042,  -1.27723,  0.999909,         1,  0.433344,  -14.9912,  0.430205,         1
   15.177,   3.63415, -0.956692,   3.63657, -0.972436,  0.465741,  0.151581,  0.478111, -0.295598, -0.632708,  0.170739, -0.615808, -0.266825,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218157,   -1.5628, -0.184132, -0.184132,  -1.28018,  -1.27898,   0.99991,         1,  0.433089,  -15.0094,  0.429973,         1
  15.1825,   3.63554, -0.958579,   3.63782, -0.974586,  0.465516,  0.151345,  0.477812, -0.295818, -0.632772,  0.170518, -0.615797, -0.267009,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.217115,  -1.56679, -0.182943, -0.182943,  -1.27981,  -1.27851,  0.999912,         1,  0.432912,  -15.0531,  0.429861,         1
  15.1877,   3.63694,   -0.9604,   3.63907, -0.976736,  0.465524,  0.151341,  0.477821, -0.295823, -0.632763,  0.170513, -0.615789, -0.267013,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216182,  -1.56668, -0.181993, -0.181993,   -1.2797,  -1.27936,  0.999912,         1,  0.432799,   -15.054,   0.42976,         1
  15.1927,   3.63811, -0.962229,   3.64032, -0.978886,  0.465351,  0.150991,  0.477574, -0.296164, -0.632824,  0.170251, -0.615816, -0.267273,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.214302,  -1.56997, -0.179899, -0.179899,  -1.27922,  -1.28124,  0.999916,         1,  0.432489,  -15.1222,  0.429515,         1
  15.1985,   3.63943, -0.964004,   3.64157, -0.981036,  0.465356,  0.150974,  0.477579, -0.296181, -0.632819,  0.170235,  -0.61581,  -0.26729,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.213386,   -1.5699, -0.178962, -0.178962,  -1.27911,  -1.28207,  0.999916,         1,  0.432375,  -15.1254,  0.429413,         1
  15.2038,   3.64099, -0.966181,   3.64282, -0.983186,  0.465232,  0.150574,  0.477334, -0.296572, -0.632934,  0.169931, -0.615882, -0.267575,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211529,  -1.57313, -0.176868, -0.176868,  -1.27861,  -1.28394,  0.999921,         1,  0.432056,  -15.2037,  0.429157,         1
  15.2088,   3.64303,  -0.96858,   3.64407, -0.985336,  0.465191,  0.150325,  0.477184, -0.296813, -0.633081,  0.169733, -0.615968, -0.267765,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210545,    1.5665,  -0.17574,  -0.17574,  -1.27832,  -1.28469,  0.999923,         1,  0.431879,    15.252,  0.429015,         1
  15.2142,   3.64477, -0.970755,   3.64527, -0.987486,  0.465216,  0.150161,  0.477199, -0.296976, -0.633072,  0.169569, -0.615948, -0.267929,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.231261,   1.56672, -0.196296, -0.196296,  -1.30054,  -1.28631,  0.999925,         1,   0.42918,   15.2845,  0.425997,         1
    15.22,   3.64812, -0.974718,   3.64647, -0.989636,  0.465292,  0.149809,  0.477148, -0.297321,  -0.63318,  0.169298, -0.616016, -0.268174,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228707,  -1.57553, -0.193528, -0.193528,  -1.30009,  -1.28783,  0.999928,         1,  0.428783,  -15.3537,  0.425636,         1
  15.2257,   3.64963,  -0.97651,   3.64767, -0.991786,  0.465288,  0.149714,  0.477144, -0.297416, -0.633184,  0.169201, -0.616019,  -0.26827,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227731,  -1.57557,  -0.19249,  -0.19249,  -1.29995,  -1.28872,  0.999929,         1,  0.428641,  -15.3727,  0.425506,         1
  15.2305,   3.65093, -0.978228,   3.64887, -0.993936,  0.465421,  0.149461,  0.477089,  -0.29767, -0.633337,   0.16912, -0.616142, -0.268339,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226873,  -1.57627,  -0.19149,  -0.19149,  -1.29973,  -1.28816,  0.999932,         1,  0.428473,  -15.4236,  0.425352,         1
  15.2365,   3.65221, -0.979917,   3.65007, -0.996086,  0.465423,   0.14927,  0.477093, -0.297861, -0.633333,  0.168925, -0.616136, -0.268533,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.225143,  -1.57621, -0.189639, -0.189639,  -1.29946,  -1.28974,  0.999933,         1,  0.428215,  -15.4617,  0.425113,         1
   15.242,   3.65351, -0.981624,   3.65127, -0.998236,   0.46541,  0.149066,  0.476918,  -0.29806, -0.633714,  0.168767, -0.616481,   -0.2687,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.224181,  -1.57845, -0.188549, -0.188549,  -1.29917,   -1.2943,  0.999935,         1,  0.428051,  -15.5017,   0.42499,         1
  15.2475,   3.65479,   -0.9834,   3.65247,  -1.00039,  0.465431,   0.14884,  0.476941, -0.298286, -0.633691,  0.168535, -0.616456, -0.268931,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222404,  -1.57813, -0.186636, -0.186636,   -1.2989,  -1.29594,  0.999937,         1,  0.427779,  -15.5469,  0.424733,         1
   15.253,   3.65609, -0.985084,   3.65367,  -1.00254,  0.465366,  0.148742,  0.476757, -0.298366,  -0.63414,  0.168356, -0.616839, -0.269134,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,   -0.2214,  -1.58049, -0.185561, -0.185561,  -1.29865,  -1.29831,  0.999938,         1,   0.42764,  -15.5632,  0.424643,         1
  15.2585,   3.65717, -0.986677,   3.65487,  -1.00469,  0.465349,  0.148564,  0.476562,  -0.29853, -0.634651,  0.168134, -0.617305, -0.269367,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219672,   1.55863, -0.183707, -0.183707,  -1.29827,  -1.29793,  0.999939,         1,  0.427394,   15.5965,  0.424455,         1
  15.2635,   3.65828, -0.988297,   3.65607,  -1.00684,  0.465356,  0.148421,  0.476571, -0.298673, -0.634642,  0.167988, -0.617294, -0.269512,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218708,   1.55876,  -0.18266,  -0.18266,  -1.29811,  -1.29881,   0.99994,         1,  0.427242,    15.625,  0.424311,         1
  15.2687,   3.65943, -0.989914,   3.65727,  -1.00899,  0.465414,  0.148315,  0.476418,  -0.29877, -0.635148,  0.167978, -0.617789, -0.269542,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.21779,   1.55682, -0.181666, -0.181666,  -1.29788,  -1.29959,  0.999941,         1,  0.427109,   15.6448,  0.424219,         1
  15.2743,   3.66195, -0.993528,   3.65847,  -1.01114,  0.465421,  0.147964,  0.476429,  -0.29912, -0.635137,   0.16762, -0.617775,   -0.2699,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215354,   1.55702, -0.179021, -0.179021,  -1.29747,  -1.30182,  0.999944,         1,  0.426728,   15.7148,  0.423861,         1
  15.2792,   3.66199,  -0.99348,   3.65967,  -1.01329,  0.465547,  0.147955,  0.476403, -0.299134, -0.635425,  0.167741, -0.618074, -0.269776,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215341,    1.5567, -0.178999, -0.178999,  -1.29745,  -1.30162,  0.999944,         1,  0.426723,   15.7176,  0.423861,         1
  15.2855,   3.66425, -0.997066,   3.66087,  -1.01544,  0.465529,  0.147634,  0.476388, -0.299455, -0.635441,  0.167413, -0.618087, -0.270104,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.212878,   1.55656, -0.176339, -0.176339,  -1.29703,  -1.30386,  0.999946,         1,  0.426347,   15.7819,  0.423516,         1
   15.291,   3.66529, -0.998746,   3.66207,  -1.01759,  0.465759,  0.147417,  0.476484, -0.299691, -0.635705,   0.16738, -0.618361, -0.270133,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211417,   1.55781, -0.174747, -0.174747,  -1.29683,  -1.30461,  0.999948,         1,  0.426111,   15.8289,  0.423275,         1
  15.2965,   3.66638,  -1.00053,   3.66327,  -1.01974,  0.465748,  0.147315,  0.476474, -0.299794, -0.635715,  0.167276,  -0.61837, -0.270238,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210469,    1.5577, -0.173732, -0.173732,  -1.29667,  -1.30547,  0.999948,         1,  0.425972,   15.8494,   0.42315,         1
  15.3033,   3.66757,  -1.00232,   3.66447,  -1.02189,  0.466053,  0.147169,  0.476634, -0.299961, -0.635899,  0.167358,  -0.61856, -0.270139,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.209745,   1.55974, -0.172928, -0.172928,  -1.29662,  -1.30548,   0.99995,         1,   0.42584,   15.8824,  0.422992,         1
   15.309,    3.6687,  -1.00409,   3.66567,  -1.02404,  0.466399,  0.146943,  0.476852, -0.300218, -0.636054,  0.167383, -0.618727, -0.270098,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.208222,   1.56252, -0.171271, -0.171271,  -1.29647,  -1.30589,  0.999951,         1,  0.425589,   15.9334,  0.422713,         1
   15.315,   3.67108,  -1.00777,   3.66682,  -1.02619,  0.466378,  0.146734,  0.476832, -0.300427, -0.636074,   0.16717, -0.618745, -0.270311,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228701,    1.5623, -0.191556, -0.191556,  -1.31901,  -1.30814,  0.999953,         1,  0.422997,   15.9753,  0.419797,         1
  15.3205,   3.67232,  -1.00957,   3.66797,  -1.02834,  0.466677,  0.146618,  0.477068, -0.300572, -0.636158,  0.167257, -0.618834, -0.270204,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227938,  -1.57633,  -0.19073,  -0.19073,  -1.31901,  -1.30778,  0.999954,         1,  0.422865,  -16.0039,  0.419626,         1
  15.3262,   3.67349,   -1.0113,   3.66912,  -1.03049,  0.466995,  0.146492,  0.477332, -0.300737, -0.636188,  0.167365, -0.618879, -0.270072,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227198,  -1.57303, -0.189919, -0.189919,  -1.31902,  -1.30765,  0.999955,         1,   0.42273,  -16.0367,  0.419444,         1
  15.3327,   3.67451,  -1.01304,   3.67027,  -1.03264,   0.46698,  0.146382,  0.477319, -0.300847, -0.636201,  0.167253, -0.618892, -0.270184,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.225559,  -1.57319, -0.188196, -0.188196,  -1.31878,  -1.30913,  0.999955,         1,  0.422505,  -16.0587,  0.419244,         1
  15.3402,    3.6766,  -1.01662,   3.67142,  -1.03484,  0.467236,  0.146127,  0.477523, -0.301142, -0.636278,  0.167309, -0.619017, -0.270115,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228135,  -1.57065, -0.191493, -0.191493,  -1.32434,  -1.31119,  0.999957,         1,  0.431919,  -16.1177,  0.428559,         1
  15.3455,   3.67772,  -1.01852,   3.67257,  -1.03704,  0.467226,  0.146055,  0.477514, -0.301214, -0.636288,  0.167236, -0.619026, -0.270188,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227281,  -1.57077, -0.190589, -0.190589,  -1.32421,  -1.31197,  0.999957,         1,  0.431797,  -16.1321,   0.42845,         1
  15.3507,   3.67879,  -1.02051,   3.67372,  -1.03924,  0.467434,  0.145926,  0.477706, -0.301379, -0.636381,  0.167353, -0.619147, -0.270062,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.225657,  -1.56839, -0.188874, -0.188874,  -1.32408,    -1.317,  0.999958,         1,  0.431557,  -16.1652,  0.428192,         1
  15.3557,   3.67986,  -1.02261,   3.67487,  -1.04144,  0.467565,  0.145883,  0.477851, -0.301456, -0.636522,   0.16747, -0.619307, -0.269943,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.224804,   -1.5666, -0.187982, -0.187982,  -1.32404,  -1.31799,  0.999959,         1,  0.431433,  -16.1806,   0.42805,         1
  15.3608,   3.68073,  -1.02486,   3.67602,  -1.04364,   0.46757,  0.145832,  0.477858,  -0.30151, -0.636543,  0.167431, -0.619328, -0.269982,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.223926,  -1.56651, -0.187063, -0.187063,  -1.32392,  -1.31871,  0.999959,         1,  0.431313,  -16.1915,  0.427941,         1
   15.366,   3.68138,  -1.02715,   3.67717,  -1.04584,    0.4676,  0.145747,  0.477904, -0.301619, -0.636695,  0.167473, -0.619505, -0.269946,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222221,  -1.56596,  -0.18528,  -0.18528,  -1.32371,  -1.32005,   0.99996,         1,   0.43108,  -16.2133,  0.427722,         1
  15.3718,   3.68186,  -1.02937,   3.67832,  -1.04804,  0.467602,  0.145688,  0.477905, -0.301678, -0.636693,  0.167412, -0.619503, -0.270006,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.221381,  -1.56594, -0.184397, -0.184397,  -1.32359,  -1.32081,   0.99996,         1,  0.430964,   -16.225,  0.427617,         1
  15.3775,   3.68217,  -1.03133,   3.67947,  -1.05024,  0.467607,  0.145593,  0.477881, -0.301797, -0.636872,  0.167582, -0.619745, -0.269839,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219729,  -1.56625, -0.182656, -0.182656,  -1.32334,  -1.32356,  0.999961,         1,  0.430735,  -16.2489,  0.427415,         1
  15.3832,   3.68267,  -1.03328,   3.68062,  -1.05244,  0.467601,  0.145537,  0.477875, -0.301853, -0.636878,  0.167525, -0.619749, -0.269896,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218886,  -1.56632, -0.181771, -0.181771,  -1.32322,  -1.32432,  0.999961,         1,   0.43062,  -16.2601,  0.427312,         1
   15.389,   3.68345,   -1.0353,   3.68177,  -1.05464,  0.467558,  0.145485,  0.477858, -0.301936,  -0.63703,  0.167665, -0.619927, -0.269746,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.21721,  -1.56653, -0.180025, -0.180025,  -1.32298,  -1.32541,  0.999961,         1,  0.430398,  -16.2765,  0.427118,         1
  15.3945,   3.68571,  -1.03971,   3.68292,  -1.05684,   0.46756,  0.145458,   0.47786, -0.301962, -0.637028,  0.167638, -0.619925, -0.269772,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215336,  -1.56652, -0.178105, -0.178105,  -1.32275,   -1.3271,  0.999961,         1,  0.430167,  -16.2818,  0.426916,         1
  15.3995,   3.68694,  -1.04199,   3.68407,  -1.05904,  0.467509,  0.145448,  0.477891, -0.302002, -0.637057,  0.167724, -0.619933, -0.269664,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.213477,  -1.56613, -0.176198, -0.176198,  -1.32254,  -1.32728,  0.999962,         1,  0.429934,  -16.2898,  0.426706,         1
   15.405,   3.68813,  -1.04425,   3.68522,  -1.06124,  0.467487,  0.145302,  0.477942, -0.302181, -0.636944,  0.167747, -0.619823, -0.269607,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.21257,  -1.56552, -0.175192, -0.175192,  -1.32239,  -1.32773,  0.999962,         1,  0.429779,  -16.3257,  0.426549,         1
  15.4105,   3.68928,  -1.04645,   3.68637,  -1.06344,  0.467469,  0.145352,  0.477931, -0.302134, -0.636943,  0.167821, -0.619823,  -0.26953,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210843,  -1.56565, -0.173457, -0.173457,   -1.3222,  -1.32926,  0.999962,         1,  0.429586,  -16.3163,  0.426387,         1
  15.4162,   3.69044,  -1.04865,   3.68747,  -1.06564,  0.467338,  0.145199,  0.477873, -0.302313, -0.636851,   0.16785, -0.619744, -0.269478,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.232764,  -1.56637,  -0.19526,  -0.19526,  -1.34485,  -1.32965,  0.999963,         1,  0.427441,  -16.3521,  0.423897,         1
   15.421,   3.69169,  -1.05075,   3.68857,  -1.06784,  0.467338,  0.145237,  0.477873, -0.302276, -0.636851,  0.167889, -0.619744, -0.269439,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.231874,  -1.56637, -0.194372, -0.194372,  -1.34476,  -1.33045,  0.999963,         1,  0.427343,  -16.3446,  0.423815,         1
  15.4265,   3.69314,  -1.05317,   3.68967,  -1.07004,  0.467119,  0.145141,   0.47773, -0.302391, -0.636806,  0.167923, -0.619713, -0.269388,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.230022,  -1.56812, -0.192417, -0.192417,  -1.34442,  -1.33107,  0.999964,         1,  0.427092,  -16.3675,  0.423617,         1
  15.4322,   3.69479,  -1.05579,   3.69077,  -1.07224,  0.467113,  0.145168,  0.477724, -0.302364, -0.636813,   0.16795,  -0.61972,  -0.26936,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.229114,   -1.5682, -0.191505, -0.191505,  -1.34432,  -1.33188,  0.999963,         1,  0.426989,  -16.3621,  0.423531,         1
   15.438,     3.696,  -1.05813,   3.69187,  -1.07444,  0.466856,   0.14509,  0.477555, -0.302458, -0.636794,  0.167955, -0.619702, -0.269345,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227213,  -1.57026, -0.189509, -0.189509,  -1.34396,  -1.33381,  0.999964,         1,  0.426738,  -16.3808,  0.423341,         1
  15.4433,    3.6971,  -1.06025,   3.69297,  -1.07664,  0.466558,  0.145047,  0.477358, -0.302507, -0.636826,  0.167936, -0.619715, -0.269355,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226177,  -1.57267, -0.188413, -0.188413,   -1.3437,  -1.33786,  0.999964,         1,  0.426604,  -16.3907,   0.42326,         1
  15.4482,   3.69811,  -1.06228,   3.69407,  -1.07884,  0.466563,  0.145035,  0.477363, -0.302519, -0.636821,  0.167924,  -0.61971, -0.269367,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.224405,   -1.5726, -0.186604, -0.186604,  -1.34349,  -1.33946,  0.999964,         1,  0.426388,   -16.393,  0.423071,         1
  15.4543,   3.70021,  -1.06621,   3.69517,  -1.08104,  0.466197,  0.145019,  0.477105,  -0.30254, -0.636933,  0.167849, -0.619776, -0.269441,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222306,  -1.57575, -0.184436, -0.184436,  -1.34308,   -1.3415,  0.999964,         1,  0.426134,  -16.3974,  0.422902,         1
  15.4597,   3.70134,  -1.06825,   3.69627,  -1.08324,  0.466216,  0.144996,  0.477123, -0.302562, -0.636914,  0.167826, -0.619758, -0.269464,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.220443,  -1.57553,  -0.18253,  -0.18253,  -1.34286,  -1.34319,  0.999964,         1,  0.425906,  -16.4018,  0.422699,         1
   15.465,   3.70257,  -1.07032,   3.69737,  -1.08544,  0.465799,  0.145006,  0.476805, -0.302548, -0.637107,  0.167743, -0.619902, -0.269549,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219334,   1.56219, -0.181383, -0.181383,  -1.34255,  -1.34293,  0.999964,         1,  0.425781,   16.3994,  0.422655,         1
